tag,tagId
heavy-handed and plodding,33272
"Italian \\""Postman Always Rings Twice\""\""""",33273
The flow,33274
Investigation,33275
lars von trier,33276
Richard Baseheart,33277
chinese cliche,33278
loss,33279
heavy metal,33280
Masahiro Shinoda,33281
monsanto,33282
Technirama,33283
action girl,33284
classic western,33285
Yavuz Turgul,33286
romanc,33287
Japanese Madness,33288
Milo Ventimiglia,33289
Dean DeBlois,33290
John Lennon,33291
firing range,33292
clay,33293
Den startede virkelig godt. han er genial med hans magtundergravende tørre humor. men da historien begyndte at fylde for meget i anden halvdel af filmen gik det sjove desværre ud af filmen,33294
NOTHING,33295
Alain Corneau,33296
unrealistic physics,33297
greek,33298
misotheistic,33299
NE,33300
what if,33301
endless ammo,33302
Tel Aviv,33303
Sixto Rodriguez,33304
physical therapy,33305
pg:violence,33306
Creature Feature,33307
historical inaccuracy,33308
Free to download,33309
Hacking,33310
John Gatins,33311
appaling,33312
Richard Grieco,33313
religious expletives,33314
Asian American,33315
Jodie foster,33316
UFO,33317
well cast,33318
related:Bananas!* (2009),33319
wild west,33320
expired copyright,33321
ever heard of columbine,33322
Glenda Farrell,33323
the will to survive,33324
remadeAs:Disturbia (2007),33325
stor tre en halve. den var sgu meget hyggelig og sjov. men dens berettermodel og slaskede feelgoodscener gik endnu lÃ¦ngere end man kunne forvente af en hollywood animation desvÃ¦rre,33326
ice cube,33327
philatelist,33328
immigration process in U.S.,33329
Ate de Jong,33330
looks dated,33331
best of both worlds,33332
death by stoning,33333
lesbian kiss,33334
animal:tiger (CGI),33335
Larry Bagby,33336
Meaninglessness,33337
screenwriter:Anne Rosellini,33338
DESPUES_DE_INCREIBLEHULK,33339
the ending is the worst part,33340
unbiased,33341
Native American language,33342
male gaze,33343
Jake Lloyd,33344
promise,33345
Especial effects and visuals,33346
mulas,33347
disgusting,33348
less FX,33349
Paul Ford,33350
Yu Wang,33351
angelina jolies lips,33352
joe dante,33353
Cher,33354
Sebastian del Amo,33355
Idi Amin,33356
Kick-Butt Women,33357
Jonathan Pryce,33358
Annie Clark,33359
scientist hero,33360
not only for kids,33361
brain candy,33362
Kazui Nihonmatsu,33363
EVP,33364
Remade as:The Grudge,33365
why was he taking speed?,33366
Joshua Jackson,33367
monica bellucci,33368
Lena Olin,33369
Ron Jeremy,33370
Scrooge,33371
Willa Holland,33372
Mila Turajlic,33373
vocalists,33374
hilariously bad,33375
genetic selection,33376
non-stereotypical,33377
remix culture,33378
impressionistic,33379
Lionel Stander,33380
lack of story,33381
not available from netflix,33382
not realistic superapes,33383
Darin Scott,33384
Rowland V. Lee,33385
Sam Weisman,33386
erland josephson,33387
Adolescent fantasy,33388
mimics documentary-style,33389
Dreyer,33390
heartbreak,33391
nice visuals,33392
loose ends,33393
artificial insemination,33394
bmf,33395
Dickens,33396
excessive kissing,33397
Robert Moore,33398
what you do not what you say,33399
extremely funny,33400
self-important,33401
james franco,33402
alot of really good,33403
sketch comedy,33404
Yakuza,33405
avante-garde,33406
interpersonal relationships,33407
Ellen Perry,33408
Sting,33409
Dougray Scott,33410
existensialism,33411
but Emmy Rossum is terrific,33412
all time favorite,33413
steeplechase,33414
police brutality,33415
Dankan,33416
example,33417
Nadeshda Brennicke,33418
Dario Marianelli,33419
Renny Harlin,33420
sweet and romantic,33421
FORM,33422
Randy Newman,33423
Haifaa Al-Mansour,33424
Lillian Hellman,33425
school shooting,33426
Paul Weitz,33427
Harry Nilsson,33428
stanford,33429
b movie,33430
author:Gabriel GarcÃ­a MÃ¡rquez,33431
Botox,33432
excellent animation,33433
Coen Bros.,33434
magnicide,33435
(too) slow-paced,33436
executed with economy of expression,33437
Television Industry,33438
Wizards,33439
life crisis,33440
outpatients,33441
misogynist,33442
Infidelity,33443
Matthew Ryan Hoge,33444
car racing,33445
Ross Katz,33446
Jack Hill,33447
faerie tale,33448
John Cusack,33449
one of a kind,33450
children killing adult,33451
gender discrimination,33452
institutionalization,33453
futility of war,33454
crazy wife,33455
John Hughes,33456
scary monsters,33457
'The Ninja Assault Gets A 3peat',33458
Kelly Preston,33459
good chick flick,33460
Robert Towne,33461
Toshio is SOOOO cute!,33462
Monster,33463
kaiju eiga,33464
No Momentum,33465
brainwash,33466
plan,33467
mothers and daughters,33468
Ivars Seleckis,33469
coverup,33470
Highlander,33471
catch,33472
Peter Greenaway,33473
kevin spacey,33474
curious,33475
you mean he gets to go back inside the...oh lucky,33476
Mark L. Lester,33477
secret identity,33478
topic:Muhammed Ali,33479
author:Leslie Thomas,33480
Peter Hyams,33481
James Rasin,33482
Jack White,33483
grotesque,33484
cgi heavy,33485
open ending,33486
Matthew Perry,33487
Harmony Korine,33488
sorority,33489
anti-intellectual,33490
Richard Rosson,33491
previsible,33492
psychothriller,33493
planning,33494
Dr. Frankenstein,33495
body horror,33496
Christina Milian,33497
ego,33498
Insightful,33499
unlikable protagonist,33500
Jody Foster,33501
Rex Harrison,33502
portraying impaired people as spawns of satan is dubious if not despicable,33503
"Best Performance:  Jack Nicholson as \\""Baddass\""\"" Buddusky""",33504
pods,33505
kingdoms,33506
No Fourth Wall,33507
Dave Foley,33508
Art,33509
Best of 2005,33510
Val Guest,33511
Khalid Abdalla,33512
(s)vcd,33513
great movie excellent and worth while,33514
Ryan Phillippe,33515
one man army,33516
Jeremy Turner,33517
George Tillman Jr.,33518
Hates itself,33519
corny to the max,33520
it should have sucked but didn't,33521
Gilbert & Sullivan,33522
Andrei Kravchuk,33523
catholic,33524
Kayo Hatta,33525
Timothy Hutton,33526
terrorist group,33527
student detectives,33528
seen 2014,33529
Friðrik Þór Friðriksson,33530
Unflinching,33531
slow investigative build,33532
tomb raiding,33533
investigative,33534
sport:nba,33535
New World,33536
freaks,33537
distance from source material,33538
final credits,33539
sucked for the husband,33540
vinyeard,33541
Melissa Sagemiller,33542
Memory loss,33543
the plastic bag,33544
bad child actors,33545
Urban Legend,33546
the most touching,33547
abuse,33548
no title sequence,33549
Romance of the Three Kingdoms,33550
wouldn't see again,33551
obscenity,33552
Slovenia,33553
Dana Brown,33554
wrongly convicted,33555
Regency England,33556
hoth,33557
Jaume Balagueró,33558
Kristen Stewart,33559
'Heads Or Tails...Call It',33560
Betty White,33561
competition:paraolympics,33562
Very interesting,33563
catherine deneuve,33564
Sweden,33565
surprisingly good!,33566
visually stylish,33567
hidden cameras,33568
camp classic,33569
Jeremy Earp,33570
monster:giant insect,33571
Georges Lautner,33572
Jeremy Renner,33573
cheetah chase scene,33574
Andy Garcia,33575
Irene Bedard,33576
Criswell,33577
Henry Woolf,33578
though-provoking,33579
patricia clarkson,33580
madly in love,33581
Paul Hogan,33582
netflixq,33583
Ehren Mghehey,33584
jack skellington,33585
atheist,33586
envy,33587
failing business,33588
Claymation,33589
Shaky cam,33590
Apes,33591
Dax Sheppard,33592
Folk,33593
ayn rand,33594
might dislike,33595
Edith Wharton,33596
Ouija,33597
explicit sex,33598
Qatar,33599
noo!,33600
william castle remake,33601
Jerzy Kawalerowicz,33602
cinemascope,33603
Hugo Rodríguez,33604
crazy mother,33605
Stephen J. Anderson,33606
Attica!,33607
painful,33608
Walter Lang,33609
shot in spain,33610
Phil Daniels,33611
flash forward,33612
Peter R. Hunt,33613
OMFG ITS A KONSPIRISY!,33614
bitchy,33615
Bent-Jorgen Perlmutt,33616
china mysticism,33617
loss of innocence,33618
not for everyone,33619
Low Budget Horror,33620
shaky cam,33621
Israeli/Palestinian conflict,33622
unsteady-cam,33623
Hide this,33624
Youth,33625
don't want to see,33626
Anthony hopkins,33627
great actor,33628
childhood fav,33629
Streisand,33630
anime. miyazaki,33631
feeble character development,33632
French Legion,33633
miranda otto,33634
Smeat,33635
Nudity (Topless - Notable),33636
Chester Erskine,33637
Halloween,33638
to see: b-grimm,33639
See: Watership Down,33640
Pacino delivers a passionate performance as a NYC detective who holds his own after learning that not everything is as it seems in his profession.,33641
haha,33642
Lynn Fox,33643
convent,33644
CRISIS OF FAITH,33645
Blind Swordsman,33646
author:Ursula K. Le Guin,33647
electric vehicles(EV),33648
wargs,33649
this is not!,33650
Matthew Barney,33651
Paz Vega,33652
Brian Sloan,33653
based on a myth,33654
home schooling,33655
ridiculous plot,33656
middle class,33657
Bukom,33658
Jazz Music,33659
Stylized,33660
sylvester stallone,33661
Tommy Gun,33662
toxic waste,33663
shoes,33664
Zachary Levi,33665
kamera,33666
silat,33667
ahead of its time,33668
Ross Finkel,33669
Spalding Gray,33670
poor kids,33671
child's play,33672
Lee J. Cobb,33673
loved this cartoon,33674
Marilyn Agrelo,33675
Demons,33676
parody: horror film episodes,33677
jack black,33678
Tomas Milian,33679
john lithgow,33680
david mamet,33681
gridhouse,33682
land development,33683
dude comedy,33684
fart,33685
thematically conflicted,33686
couldn't sleep after watching,33687
resilience,33688
Carroll Lewis,33689
Lucian Pintilie,33690
Laurence Malkin,33691
fbb,33692
Francis McDormand,33693
Anne Heche,33694
piece of crap,33695
bad-mouthing protagonist,33696
forget the titans,33697
too simplistic,33698
realistic women,33699
Sad ending,33700
George Sanders,33701
Jeff Bleckner,33702
screenwriter:Jorge SemprÃºn,33703
chase sequences,33704
Paul Sapiano,33705
help others,33706
not science fiction,33707
underwater base,33708
related:secret friend,33709
'Why Is My Arm Wet? Oh It's Just A Crushed Baby',33710
Clermont-Ferrand,33711
Jerry Garcia,33712
famous novelization,33713
Bill Moseley,33714
Good Animation,33715
David Steinberg,33716
tcm,33717
Lloyd Bacon,33718
Keenen Ivory Wayans,33719
seamless,33720
lucy liu,33721
Best Performance:  Robert De Niro as Jake La Motta,33722
Gregory Greene,33723
Best Performance:  Humphrey Bogart as Sam Spade,33724
Regina Crosby,33725
Matheus Nachtergaele,33726
John Leach,33727
Arne Feldhusen,33728
drug dealer,33729
Harry Dean Stanton,33730
myth based,33731
nice period piece,33732
food fight,33733
Judi Dench,33734
dirty camera lenses,33735
Frédéric Tcheng,33736
shallow female characters,33737
Paul Simon,33738
laughter,33739
cosmic,33740
Brent Pierson,33741
unwanted kiss,33742
screenwriter:Jim Taylor,33743
chiptunes,33744
Pat Boone,33745
Jive Turkey,33746
Dwayne Johnson,33747
Bit overrated,33748
ugh,33749
casamento,33750
multilayered,33751
fashion clothing,33752
Darth Vader,33753
great car chase,33754
baseball player,33755
Monte Carlo,33756
Chris Elliott,33757
Tom Tykwer,33758
author:Louisa May Alcott,33759
betty white,33760
AFI #57,33761
Good Comedy,33762
offroad,33763
mostly black and white,33764
Terence Young,33765
stepsisters,33766
Wes Bentley,33767
giant advertisement,33768
likeable,33769
Marie Zielcke,33770
better than the show,33771
visually appeling,33772
adult,33773
Julia Jentsch,33774
worse than book,33775
awesomely bad,33776
sport:`professional' wrestling,33777
romantic at heart,33778
Ted Demme,33779
boring 80's movie,33780
mannerisms,33781
Robert Lepage,33782
Berlin,33783
Pondicherry,33784
Black Humor At Its Best,33785
Denmark,33786
no gollum,33787
antichrist,33788
Antonia Bird,33789
gas explosion,33790
miniserie,33791
Ben Wheatley,33792
original good;sequel sucked,33793
illinois,33794
kamikaze,33795
Rock,33796
whodunnit,33797
old house,33798
homage,33799
biotech,33800
vanity,33801
subgenre:buddies,33802
older woman younger man,33803
'Why Is Everyone Running Around With Puppets Up Their A**?!',33804
J.D. Roth,33805
omar sharif,33806
Jovial tone,33807
"Best Performance:  Daniel Day-Lewis as Bill \\""The Butcher\""\"" Cutting""",33808
Cool but freaky,33809
paranormal investigators,33810
unique and purposeful,33811
man is man's worst enemy,33812
novelist as protagonist,33813
funny songs,33814
bill murray,33815
extraneous,33816
corporatism,33817
author:John Grisham,33818
michael parks,33819
Markie Post,33820
Espionage,33821
Antonio Banderas!,33822
break into lab,33823
very good!,33824
a little boring,33825
the movie,33826
communication problems,33827
Russian mafia,33828
Alison Lohman,33829
Burma,33830
good sense of humour,33831
Adam Yauch,33832
Death penalty,33833
Miguel Gomes,33834
Ken Scott,33835
PG-13:a scene of sexuality,33836
"recommended by NPR \\""Science Friday\""\""""",33837
ghost story,33838
Sang-soo Hong,33839
Stoner,33840
paleontologist as protagonist,33841
Joan Leslie,33842
amazing!,33843
British speaking  germans,33844
Kick Ass,33845
incompetent cops,33846
AFI #7,33847
monsters hunter,33848
Anna Siskova,33849
arlo guthrie,33850
School,33851
Spanish language,33852
one character insight,33853
it was very Boring and awful,33854
PenÃ©lope Cruz,33855
almodovar is growing up,33856
science is magic,33857
Marseilles,33858
Ron Clements,33859
Matthew Akers,33860
mind twister,33861
12/09,33862
Ed Solomon,33863
David Morris,33864
Amber Valletta,33865
fate vs. free will,33866
rock climbing,33867
Colonial,33868
creepy talking animals,33869
extremely aesthic,33870
sit-com style of comedy,33871
charismatic male character,33872
Peret,33873
tripods,33874
team spirit,33875
Mervyn Leroy,33876
Oscar (Best Writing - Screenplay Written Directly for the Screen),33877
scifi re aging,33878
impossible love,33879
great screenplay,33880
media politics,33881
Gay Interest,33882
GoodTimes Entertainment,33883
When You're Stressed Out Nudity Works Wonders For Your Nerves,33884
Rajkumar Hirani,33885
florida film festival 2009,33886
bandits,33887
Bill Duke,33888
Want,33889
Soccer,33890
Alwara HÃ¶fels,33891
stereotypical,33892
nepal,33893
capoeira,33894
unusual- friendships,33895
John Maloof,33896
Private Club,33897
...that it's finally over,33898
disgusting scenes,33899
feminist film,33900
English language version,33901
Pointless action,33902
Ø§Ø­Ø³Ø§Ø³Ø§ØªÙŠ,33903
tango,33904
ideals,33905
kal penn,33906
Katherine Hepburn,33907
outsiders,33908
Good story and funny.,33909
DISHONOR AMONG THIEVES,33910
strong room,33911
Heist,33912
Douglas Tirola,33913
Mother Son relationship,33914
Jean Rochefort,33915
CAV,33916
Too intense,33917
Michael Rapaport,33918
Lynn Shores,33919
Judy Dench,33920
Jeremy Irvine,33921
self-sufficiency,33922
Jennifer Coolidge,33923
Louise Archambault,33924
pretty sucky,33925
library,33926
Josh Lucas,33927
Not much of a movie,33928
worse than expected,33929
mena suvari,33930
Allen Coulter,33931
The remake is better,33932
long action scenes,33933
now idea why people like this one,33934
christian bale is hot,33935
humping,33936
women japan world war w,33937
Spells,33938
medieval tale,33939
Silly rape scene,33940
1955,33941
set in the 1920s,33942
revisionist history,33943
payne,33944
Saturn Award (Best Music),33945
Kate Hudson - just a joke,33946
Sad Ending,33947
shot by shot remake,33948
bloated,33949
Based on a TV show?,33950
Archie Mayo,33951
mina harker,33952
setting:brothel,33953
sterotype African character,33954
confessional,33955
diane lane,33956
Post apocalyptic,33957
trey parker,33958
Harry Lachman,33959
unjustified twists,33960
answering machine,33961
Charles Vidor,33962
Passive-Agressive,33963
rated-G,33964
film school,33965
Red Curtain trilogy,33966
questioning sanity,33967
Atomic bomb,33968
Romanticism,33969
nationalism,33970
paul verhoeven,33971
They Might Be Giants,33972
Aditya Chopra,33973
Valeria Bruni Tedeschi,33974
Saramago,33975
modern China,33976
Robert Stevenson,33977
Nathan Lane,33978
willem dafoe,33979
==============================,33980
Awesome Soundtrack,33981
John Sturges,33982
you're tearing me apart lisa,33983
man..... sandals,33984
cooperation,33985
As violent and retarded as Jason himself,33986
Ryan Seacrest,33987
Harold Becker,33988
subgenre:haunted house,33989
Marco Berger,33990
library setting,33991
meaning lost in adaptation,33992
director cameo,33993
gps,33994
wife swapping,33995
DRC,33996
agenda,33997
Stilted Dialogue,33998
Fake Identity,33999
stereotype:gay,34000
relentless,34001
cannabis,34002
Ray Ban Clubmasters,34003
rpg heroes,34004
Music video was better,34005
Jesse Peretz,34006
charlie kaufmann,34007
for fans - best entertainment,34008
animal:orca,34009
Yves Montand,34010
BOriginal Screenplay,34011
